Sample_Type,bind,CertControlStore,CertOpenStore,CoCreateInstance,CoCreateInstanceEx,CoGetClassObject,CoInitializeEx,CoInitializeSecurity,connect,ControlService,CopyFileW,CreateActCtxW,CreateDirectoryW,CreateProcessInternalW,CreateRemoteThreadEx,CreateThread,CreateToolhelp32Snapshot,CryptAcquireContextA,CryptAcquireContextW,CryptCreateHash,CryptDecodeObjectEx,CryptDecrypt,CryptEncrypt,CryptExportKey,DecryptMessage,DeleteFileW,DeviceIoControl,DrawTextExA,DrawTextExW,EnumServicesStatusW,EnumWindows,FindFirstFileExW,FindResourceA,FindResourceExA,FindResourceExW,FindResourceW,FindWindowA,FindWindowExA,FindWindowExW,FindWindowW,GetAdaptersAddresses,getaddrinfo,GetAddrInfoW,GetAsyncKeyState,GetBestInterfaceEx,GetComputerNameA,GetComputerNameW,GetCursorPos,GetDiskFreeSpaceExW,GetDiskFreeSpaceW,GetFileAttributesExW,GetFileAttributesW,GetFileInformationByHandle,GetFileInformationByHandleEx,GetFileSize,GetFileSizeEx,GetFileVersionInfoExW,GetFileVersionInfoSizeW,GetFileVersionInfoW,GetForegroundWindow,GetKeyboardState,GetKeyState,GetNativeSystemInfo,GetShortPathNameW,getsockname,GetSystemDirectoryA,GetSystemDirectoryW,GetSystemInfo,GetSystemTimeAsFileTime,GetSystemWindowsDirectoryW,GetTempPathW,GetTimeZoneInformation,GetUserNameA,GetUserNameExW,GetVolumeNameForVolumeMountPointW,GetVolumePathNamesForVolumeNameW,GlobalMemoryStatus,GlobalMemoryStatusEx,HttpOpenRequestA,HttpQueryInfoA,HttpSendRequestW,InternetCloseHandle,InternetCrackUrlA,InternetCrackUrlW,InternetGetConnectedState,InternetOpenA,InternetReadFile,ioctlsocket,IsDebuggerPresent,IWbemServices_ExecQuery,LdrGetDllHandle,LdrGetProcedureAddress,LdrLoadDll,LdrUnloadDll,LoadResource,LoadStringA,LoadStringW,LookupAccountSidW,LookupPrivilegeValueW,Module32NextW,MoveFileWithProgressW,NetShareEnum,NtAllocateVirtualMemory,NtClose,NtCreateFile,NtCreateKey,NtCreateMutant,NtCreateSection,NtCreateThreadEx,NtDelayExecution,NtDeleteKey,NtDeviceIoControlFile,NtDuplicateObject,NtEnumerateKey,NtEnumerateValueKey,NtFreeVirtualMemory,NtGetContextThread,NtMapViewOfSection,NtOpenDirectoryObject,NtOpenFile,NtOpenKey,NtOpenKeyEx,NtOpenMutant,NtOpenSection,NtOpenThread,NtProtectVirtualMemory,NtQueryAttributesFile,NtQueryDirectoryFile,NtQueryFullAttributesFile,NtQueryInformationFile,NtQueryMultipleValueKey,NtQuerySystemInformation,NtQueryValueKey,NtReadFile,NtReadVirtualMemory,NtResumeThread,NtSetContextThread,NtSetInformationFile,NtSetValueKey,NtTerminateProcess,NtWriteFile,NtWriteVirtualMemory,OleInitialize,OpenSCManagerA,OpenSCManagerW,OpenServiceA,OpenServiceW,OutputDebugStringA,PRF,ReadProcessMemory,recv,RegCloseKey,RegCreateKeyExA,RegCreateKeyExW,RegDeleteKeyA,RegDeleteKeyW,RegDeleteValueA,RegEnumKeyExA,RegEnumKeyExW,RegEnumKeyW,RegEnumValueA,RegEnumValueW,RegOpenKeyExA,RegOpenKeyExW,RegQueryInfoKeyA,RegQueryInfoKeyW,RegQueryValueExW,RegSetValueExA,RegSetValueExW,RemoveDirectoryA,RemoveDirectoryW,SearchPathW,select,send,SendNotifyMessageW,sendto,SetEndOfFile,SetFileAttributesW,SetFileInformationByHandle,SetFilePointer,SetFilePointerEx,SetFileTime,setsockopt,SetStdHandle,SetUnhandledExceptionFilter,SetWindowsHookExW,ShellExecuteExW,SHGetFolderPathW,SHGetSpecialFolderLocation,SizeofResource,timeGetTime,WriteConsoleA,WriteConsoleW,WriteProcessMemory,WSARecv,WSASend,unique_domains_contacted,ransomware_signatures_detected,dropped_files_count,HKEY_LOCAL_MACHINE\SOFTWARE\MICROSOFT\Cryptography\,HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\MUI\Settings,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\crypt32,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Nls\,HKEY_LOCAL_MACHINE\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\,HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Run,HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\,HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Internet Settings\,HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Internet Settings\,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\services\Tcpip\Parameters\,HKEY_LOCAL_MACHINE\Software\Microsoft\Rpc\,HKEY_LOCAL_MACHINE\SYSTEM\Setup\OOBEInProgress,HKEY_LOCAL_MACHINE\SYSTEM\Setup\SystemSetupInProgress
0,0,0,0,0.768,1,1,0.0,0,0,0,0,1.190659131056391,0.0,9,0,0.0,1,1,0,0,0,0,0,0,0,577,1,1,0.01923076923077187,0,0,0.05,0,0,0.06666666666666665,0,0,0,0,1,0,0,1,0,2,0,1,2848,0,0,0.004287888989275883,-0.02127659574468024,1,0,0.0,0.09090909090855948,0,32.1,0,1,692,0,0,0,1,0,-0.2,-0.03657879959276167,0.1258720513402651,6.647830296969069e-26,0,1,0,1,1.09,1.532,1,1,0,0,0,1,1,2,0,0,0,0,1,0,-0.1614090480359125,-0.1521311475409836,-0.1853281853281853,1.5240003884103,0.05555555555555546,1,49.20116532094266,0,1,19,0,1,-0.08967200060458631,0.8806667480368647,-0.01581027667984185,1,0.21,-0.05336251829665661,5,0.05,1,337,0.0,0,0.0,0.13,0,0.170533172691671,0,0.025,1.249188579238282,623.1557,1,2.4,1,0.1666666666666667,0.1666666666665955,0.007590132827324477,0,0.05882352941176471,0,38.9,-0.03219257984506371,6.368539712490696e-26,0,1,0,0.5,24,-0.4999999999999977,1.069762125218425,0,1,1,1,4,0,0,0,0,0,-0.0418848167539267,0,0,1,67,0,0,0.07142857975084417,0.01,0,1,0.0,-0.05568445475638037,0,1,-0.02905569007263923,1,0,0,1,1,0,0,0,11,0,0,0,0.07142857142857141,0,0,0,0,-0.5,1,0,0.007681855254389473,0,0.0,41,0,0,0,0,0,0,0,0.5,0,2,1,-0.1875,580.95,0,1.912047681447757,0,97,0,0,6,1.867787649777756
0,0,0,0,1.711,3,1,0.0,0,0,0,0,4.257604275460876e-22,0.0,1,0,0.0,1,1,0,0,0,4,0,0,0,1,26,1,0.01923076923077349,0,0,145.25,0,0,0.06666666666666665,0,0,0,0,8,0,0,1,0,2,0,1,0,0,0,0.00686889014415106,0.02266488255941868,1,45,5.95,0.09090909090855948,0,0.5,0,1,695,0,0,0,1,0,3.5,-0.3333333333333333,-0.04054054054054042,6.720729615423871e-21,0,1,0,1,0.0,0.374,1,1,0,0,0,1,1,0,0,0,0,0,1,0,24.26463703145336,-0.1521311475409836,-0.1853281853281853,-0.04761904761904762,0.05555555555555546,1,1.361437851338524,0,1,19,0,1,19.2046326499477,-0.02345527743742342,-0.009678981072707973,1,-0.02,0.3289270736407198,1,0.05,1,0,0.0,0,0.0,-0.04,0,-0.06627267841943149,0,0.025,3.390650063523911,423.0859,1,0.0,1,0.1666666666666667,26.43819183814401,0.007590132827324477,0,0.05882352941176471,0,0.0,9.412083530781528,2.257478609228551e-27,0,1,0,0.5,0,-0.5,0.01351351351351351,0,1,1,1,21,0,0,0,0,0,-0.0418848167539267,0,0,1,0,0,0,0.07142857388282105,0.01,0,1,0.008102747627216283,-0.05568445475637858,0,1,0.08591033663660834,1,0,0,1,0,0,0,0,11,5867,1211,0,0.07142857146267896,2,0,0,0,-0.5,1,1,0.007681855254539695,0,0.0,2,0,0,0,0,0,0,1,0.5,0,2,1,-0.1875,0.0,0,0.1428571428572363,0,0,0,0,0,0.0
0,0,0,0,0.647,1,1,0.0,0,0,0,0,6.279552061959928,0.0,0,0,0.0,1,1,0,0,0,0,0,0,0,1,950,1,0.01923076923077177,0,0,0.46,0,3231,0.06666666666666665,0,0,0,0,1,29,0,1,0,2,0,1,0,0,0,0.007968222856901661,-0.02127659574468085,1,0,17.21,0.09090909090855948,0,1.0,0,2797,0,0,2,0,1,0,-0.2,-0.3333333333333333,-0.004912751943552431,2.759425638185065,0,1,0,1,0.0,0.374,1,2,0,0,0,1,1,0,0,0,0,0,1,0,3.446496357346228,0.9840201613107598,-0.1853281853277317,0.002650958835295737,0.05555555555555546,1,59.57824369229557,0,1,19,0,1,-0.09508716323296297,-0.02052451595699718,-0.0158102766798419,1,0.52,1.555705701881026,1,0.05,13,0,4.69420300760826e-29,0,0.0,-0.03,0,-0.06956521739130435,0,0.059,-0.08015445555429655,0.3334,6,2.2,1,0.1666666666666667,62.02146934900306,17.68776171848994,0,0.05882352941176471,0,3.2,-0.0449668744501014,9.76596711802824e-30,0,1,0,0.5,11,28.18475625250789,0.01351351351351351,0,1,1,1,1,0,0,0,0,0,-0.04073769648868087,0,0,1,0,0,0,0.07142857188964907,0.01,0,120,0.0,-0.05568445475637641,0,146,0.02225437175454614,1,0,0,1,0,0,0,0,11,0,0,0,0.07142857142857141,0,57,0,0,0.3,1,0,0.007681855254337713,0,0.0,74,0,0,0,0,0,0,0,0.5,0,2,1,-0.1875,0.0,0,1.120358461647385,0,0,0,0,4,0.0
1,0,0,0,0.125,1,1,0.0,0,0,0,0,6.636567962510573e-18,24.7,1,0,34.41613911829076,1,1,0,0,0,0,0,0,0,1,1,1,0.03466460313184228,0,0,145.53,71,0,0.06851587292513989,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0.004287888989275883,-0.02127659574468069,1,0,0.0,1.549615905626678,0,1.9,0,3329,0,0,0,0,1,0,-0.2,-0.2714388965900456,20.53648411439259,3.823267841070709e-28,5,1,0,1,5.26,0.374,1,1,0,0,0,1,1,0,0,0,0,0,1,0,-0.1706161136968563,-0.04130457942147994,-0.1139946395513225,48.06870575774393,0.05555555555555546,1,0.2388635024237026,0,1,19,0,1,-0.09212297616656796,8.214251313066729,0.3686741259261788,1,-0.25,-0.05137763259050544,3,0.05,1,0,0.0,0,0.0,-0.04,0,-0.05058873206602942,0,0.025,0.0003297869771118761,34.9975,14,0.0,1,0.1666666666666667,0.166666666666593,0.9871238475195598,0,0.05882352941176471,0,8.7,-0.04307511932250566,0.0,0,1,0,0.5,0,-0.5,0.01351351351351351,0,1,1,5,1,0,0,0,6332,0,-0.0418848167539267,0,0,1,0,0,0,1.952150453066078,0.01,0,1,1.074841382186471e-25,-0.05568445475638028,0,1,-0.02905569007263923,4,0,0,1,0,0,0,0,11,0,0,0,0.07156761128375663,0,10,0,0,2.1,1,0,0.007681855254585005,0,0.0,0,0,0,0,0,0,0,1,0.5,0,2,1,-0.1875,0.0,0,0.1428571428571457,0,0,0,0,0,0.6312582021301361
1,0,0,0,0.125,1,1,0.0,0,0,0,0,3.654850545769425,0.0,0,0,764.2302648048385,1,1,0,0,0,0,0,0,0,1,1,1,174.943964481614,0,0,11.72,0,0,0.06666666666666665,0,0,0,0,46,0,0,1,0,2,2,1,0,17,0,0.004287888989275883,-0.0212765957446805,1,0,0.0,0.09090909090855948,0,1.1,0,11,0,0,0,0,1,0,-0.2,85.34963302747313,1.603057398384546,4.048481013968979e-25,7,1,0,1,0.0,0.374,1,1,0,0,0,1,1,0,0,0,0,0,1,0,-0.1227689547436527,0.2373095823581929,-0.1853281853281853,-0.0476190476190323,0.05555555555555546,1,0.1091262217849971,0,1,19,0,1,-0.05991009545697659,-0.02345527743742342,-0.01529737886219157,1,0.13,-0.1052631578947368,0,0.05,1,4,1.091653921468895e-29,0,0.0,-0.04,0,-0.06861115507939695,0,0.025,0.1573204639704583,0.0,13,0.0,1,16.36491774719367,0.1666666666665961,0.007590132827324477,0,0.05882352941176471,0,29.3,-0.04887983706720977,0.5398490529501746,0,1,0,387.0,0,-0.5,0.01351351351351351,0,1,1,1,1,0,0,0,0,0,-0.0418848167539267,0,0,1,0,0,0,0.07142857307200862,0.01,0,1,0.09845393000119361,2.63219701906747,0,1,0.1505606955957041,1,0,0,1,2,22,0,0,12,0,0,0,0.07142857142857141,0,242,0,0,1.7,1,0,0.007681855254678157,0,0.0,9,0,0,0,0,0,-1,0,0.5,0,2,1,3.5191,333.13,0,0.1428571428572527,1334,0,0,0,0,0.0
0,0,0,0,90.184,1,1,0.1,0,0,0,0,5.333780646066448,0.0,0,0,63.21031355174646,1,1,0,5,0,0,0,0,0,1,1,1,0.01923076923077795,0,0,0.05,0,38,0.06666666666666665,0,0,0,0,103,0,0,1,0,2,0,1,0,0,0,4687.623822491001,-0.01781517234481461,1,0,0.0,0.09090909090855948,0,0.5,0,1,0,0,4,0,1,1772,-0.2,-0.3333333333333306,-0.04054054054054019,7.979531729789324e-27,9,1,0,1,0.34,0.374,1,1,0,0,0,1,1,0,0,0,0,0,1,0,-0.1706161137440758,0.6404173981114123,-0.1795402627060286,-0.04749240683517644,0.7208564328170217,1,0.2437833066804904,0,1,19,0,1,19.28199640750839,-0.02345527743742342,-0.0158102766798419,1,27.96,-0.1052631578947368,0,0.05,1,0,22.50402525117427,0,0.0,33.3,0,-0.04446456748746269,0,0.025,-0.0446325080947319,0.2887,1,2.6,1,0.1666666666666667,0.1666666666665933,19.43925457089478,0,0.05882352941176471,0,0.0,-0.04887983706720886,0.0,0,1,0,0.5,0,-0.5,0.01351351351351351,0,1,1,1,1,0,0,0,0,0,-0.0418848167539267,0,6,1,0,0,0,0.0714285728608209,0.01,0,1,0.033578530122097,-0.05564846111755407,0,1,-0.02854161668062507,1,0,0,1,0,0,0,0,11,0,0,0,0.07142857142857141,2,0,0,0,-0.5,1,0,0.007681855254568709,0,14.2,0,0,979,0,0,0,0,0,0.5,0,2,1,-0.1875,0.0,0,0.1428571428572041,0,0,0,0,0,0.0
1,0,0,0,109.006,1,1,0.0,0,0,0,0,1.301740492291143,0.0,0,0,1.657595260526456,1,1,0,0,0,0,32,0,0,1,1,1,0.01923076923078524,0,0,0.05,0,0,15.15016911455054,0,0,0,0,10,0,0,1,0,2,0,1,0,0,0,0.004287888989275883,-0.02127659574468085,1,0,0.0,0.09090909090855948,0,2.4,0,1,0,0,0,0,1,0,3.3,-0.3333333333333319,-0.04054054054054029,9.56726029094571e-28,0,1,0,1,0.0,0.374,1,1,0,0,0,1,1,0,0,0,0,0,1,0,-0.1706161137440758,-0.1521311475409836,0.211441815440175,-0.04761904761904761,0.05852548703598418,1,-0.07692307692169482,0,1,19,0,1,-0.09508716323294708,0.137112873511773,7.309401671583601,1,0.56,0.19417435296225,3,0.05,1,5,0.0,0,0.0,-0.04,0,-0.06576535093472928,0,0.025,-0.08641975308641338,71.1864,1,0.0,1,0.1666666666666667,0.1666666666665928,0.008044641078303634,0,0.05882352941176471,0,0.0,0.01447896295750477,3.473055676083088e-30,0,1,0,0.5,5,-0.4999999999999987,0.01351351351351351,0,1,1,46,1,0,0,0,1,0,-0.03880833077382788,0,0,1,0,0,0,0.07142857241585276,0.01,0,1,49.72182605605163,-0.05512421464530456,0,1,-0.01983863637290018,1,0,0,1,0,0,0,0,10,241,0,0,0.07191144652237125,0,0,0,0,-0.5,1,0,0.007681855254352309,0,0.0,0,0,0,0,0,0,0,0,0.5,0,2,1,3.0344,262.27,0,0.1428571428571568,0,0,0,0,0,0.0
1,0,0,0,0.125,1,1,0.0,0,0,0,0,2.236117807545401e-17,0.0,0,0,0.0,1,1,0,0,0,0,0,0,0,1,1,1,0.01923076923077378,0,0,220.22,100,0,0.0675818631987794,0,0,0,0,1,0,0,1,0,2,0,1,0,4,0,0.004287888989275883,-0.02127659574467193,1,117,0.0,0.09090909090855948,0,0.5,0,14,0,0,4,11,1,0,-0.2,-0.333333333333333,0.5793579535248157,1.943563977658772e-25,7,1,2,1,0.0,0.374,1,1,0,0,0,1,1,0,0,0,0,0,1,0,-0.005256541441661489,11.6884713350147,-0.1853281853281851,-0.04761904761904761,0.05555555555555546,1,-0.07692307692306909,0,1,19,0,1,104.5633696973427,1.03158672713286,0.01893717533451657,1,-0.16,-0.1052631578947365,0,0.05,1,0,7.208617555905938e-30,0,13.2,-0.04,0,-0.0680530274100617,0,0.025,0.7034090435218623,430.3765,1,4.2,1,0.1666666666666667,0.1666666666665968,0.007590132827324477,0,0.05882352941176471,0,0.0,-0.04106304899390042,2.545215799702664e-26,0,1,0,0.5,78,-0.4002209333216829,0.01351351351827548,0,1,1,1,1,0,0,0,0,0,-0.04118442728661721,0,0,1,0,0,0,0.07142857565137876,0.01,0,1,5.79098672692326e-28,-0.05568445475638044,0,1,0.2249214427979325,1,0,0,1,0,0,0,0,12,0,1363,0,0.07142857142857141,0,0,0,0,2.1,1,0,0.007681855254729233,0,0.0,64,0,0,0,0,0,0,0,0.5,0,2,1,-0.1875,0.0,0,0.1428571428571504,0,0,0,0,0,0.0
1,0,0,0,0.125,1,1,3.1,0,0,0,0,2.541875786800967e-18,0.0,0,0,0.02371068104876312,1,1,0,0,0,0,0,0,0,1,8,1,0.01923076923077143,0,0,43.18,12,0,0.1098909007858387,0,0,0,0,8,0,0,1,0,2,12,1,0,0,0,0.004287888989275883,0.09582942789197253,4,48,0.0,0.09090909090855948,0,0.5,0,1,0,0,43,0,1,0,-0.1,1.079526905681224,-0.04054054054053844,4.055554626692497e-24,0,1,0,1,0.0,0.374,1,1,0,0,0,1,1,0,0,0,0,0,1,0,-0.1706161137440758,0.2456455256546873,0.4637652246600642,-0.04761904761904762,0.05555555555555546,17,-0.07692307692307562,0,1,19,0,1,1.270009794839134,-0.02194015492749762,-0.01581027667984189,1,-0.25,-0.1052631578947086,0,0.05,1,0,28.28047814590151,0,0.0,-0.04,0,-0.06804606487607599,0,0.029,-0.08641975308622955,267.7607,17,0.0,1,14.6615894956646,0.1666666666665937,7.426657392654894,0,27.24073157869844,0,0.0,-0.04887983706720977,7.731935074979373e-27,0,1,0,103.0,0,0.4634210288125643,0.01351351351351351,0,1,1,1,1,0,0,0,0,0,-0.0418848167539267,0,0,1,0,0,0,0.07142857190474403,0.01,0,1,6.112345789504748e-26,-0.05568445475638042,0,1,0.0787333381867678,1,0,0,1,18,0,0,0,12,0,0,0,0.07142857142857914,0,0,0,0,-0.5,1,0,0.007681855254358639,0,0.0,28,0,1956,0,0,0,0,0,0.5,0,2,1,3.1585,0.0,0,4.292958796819099,0,0,0,0,0,0.0
1,0,0,0,46.977,1,1,0.0,0,0,0,0,1.312540646569513e-17,3.0,0,0,0.0,1,1,0,0,0,0,0,0,0,1,27,1,0.01923076923077609,0,0,320.52,0,0,0.06666666666666665,0,0,0,0,4,0,0,1,0,2,0,1,0,4,0,73.24819036988288,-0.02127659574468085,1,42,0.0,0.09090909090855948,0,0.5,0,1,0,0,3,0,1,1442,-0.2,-0.3333333333333328,0.298677764311103,1.244615536549545e-22,0,1,0,1,0.0,0.374,1,1,0,0,0,1,1,0,0,0,0,0,1,0,4.00372028840458,-0.1521311475409836,1.494907780800447,-0.04761904761904762,0.05555555555555546,1,6.266756666056398,0,1,19,0,1,3.12961641587039,-0.02345527743742342,-0.01110052727913611,1,-0.25,1.539180725808859,0,101.25,1,0,5.390922007692607e-29,0,0.0,-0.04,0,-0.06264871293600502,0,0.025,9.008168981661639,0.0,1,1.1,1,0.2537217968015962,2.12897643452072,8.518581492089028,0,0.05882352941176471,0,63.0,-0.04887983706720977,3.321908879939266,0,1,0,0.5,9,-0.5,0.01351351351351351,0,1,1,54,1,0,0,0,0,0,-0.04162739720430899,10,0,1,0,0,0,0.07142857162882736,0.01,0,1,2.22418522621724e-22,-0.05568445475638049,0,1,3.53995130794925,1,0,2,1,0,0,0,0,11,0,0,0,0.07142857142857141,3,379,0,0,1.9,1,0,0.007681855254341845,0,0.0,0,0,0,0,0,0,0,0,0.5,0,2,3,-0.1875,210.89,0,3.028480844117038,0,0,0,0,0,0.0
1,0,0,0,75.792,1,1,0.1,0,0,0,0,0.8970647198623248,0.0,0,0,0.0,1,1,3635,0,0,0,0,0,0,1,1,1,0.01923076923077098,0,0,25.63,0,0,3.991051383344167,0,0,0,0,1,0,0,1,0,2,0,4,0,0,0,0.004287888989275883,-0.02127659574467467,1,118,0.0,0.09090909090855948,0,0.5,4,1,0,0,4,0,1,0,-0.2,-0.3333333333333333,-0.04054054054044397,2.677040057619775e-22,0,3,0,1,0.0,0.374,1,1,0,0,0,1,1,0,0,0,0,0,1,0,-0.1614071196761675,-0.0751300649973598,0.2657900088454999,-0.04336384742239863,0.05555555555555546,1,-0.07692307691964698,0,1,19,0,1,-0.09508716323296354,-0.02345527743742342,-0.01179833501926346,1,-0.25,2.796014026925389,0,0.62,1,0,1.085611024251296e-27,0,0.0,-0.04,0,-0.06956521739130435,0,3.412,0.2664875245517557,23.767,1,2.8,1,0.1666666666666667,0.1666666666665929,4.738686701614301,0,0.05882352941176471,0,0.0,-0.04887983706719767,9.592568273824639e-26,0,1,0,0.5,0,1.602379475016809,0.01688743751370477,0,1,1,1,6,0,0,0,0,0,-0.04166262973609243,0,0,1,0,0,0,0.07142858231714677,0.01,0,1,1.225586631190097,0.7389924582151559,0,1,-0.02905569007263923,1,0,0,1,0,0,0,0,12,0,0,0,0.07142857142857141,0,626,0,0,2.1,1,0,0.007681855254409613,0,0.0,0,0,0,0,0,0,0,0,0.5,0,2,3,1.2022,0.0,0,0.1618959351375748,0,0,1,0,3,0.0
1,0,0,0,0.125,1,6,0.0,0,0,0,0,1.17135404677817,18.6,0,0,10126.28786020023,1,1,0,0,0,0,944,0,0,1,424,1,40.21341710324735,0,0,0.05,0,0,0.06666666666666665,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0.004287888989275883,-0.02127659574468069,1,161,0.0,1.231804875590514,0,0.5,4,191,0,0,4,0,1,0,-0.2,-0.3333333333333333,-0.04054054054054054,4.790045264055908,0,1,0,1,0.0,0.374,1,1,0,0,0,1,1,27,0,0,0,0,1,0,1.059560168254355,-0.1521311475409836,-0.1693850844058416,3.506551317233155,0.05555555555555546,1,0.6243605855659382,0,1,19,0,1,27.47841773067464,2.216519175369062,0.08068223231542257,6,0.84,-0.02802755574017494,0,0.05,1,0,0.8889652082768392,0,0.0,-0.04,0,-0.06956521739130435,0,0.025,-0.08641975308639437,4.0306,1,0.0,2,0.1666666666666667,0.1666666666665957,0.007590132827324477,0,0.05882352941176471,0,74.9,0.7683145040307496,0.0,0,5,0,186.6,0,-0.5,0.01351351351351351,0,1,1,1,1,0,0,0,0,0,0.1267056916489006,0,0,1,0,0,0,0.07142857220377571,0.01,0,1,11.98161639058403,-0.05568445475590688,0,1,-0.00904650474579186,1,0,0,1,0,0,0,0,10,0,406,0,0.07143422935734405,0,59,0,0,-0.5,1,0,0.00768185525436953,0,0.0,70,0,0,0,0,0,0,0,826.5,0,2,1,-0.1875,0.0,0,7.619607300101721,0,0,0,0,0,0.0
0,0,0,0,0.125,1,1,12.8,0,0,0,0,9.570698112253016e-19,0.0,0,0,0.0,1,1,0,0,0,0,0,0,0,1,1,1,0.0192307692308881,0,0,13.73,0,5407,0.06666666666666665,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0.5418441632273343,-0.02127659574468082,1,0,0.0,0.09090909090855948,0,0.5,0,1,0,0,0,0,1,0,-0.2,1.328727217873788,-0.04054054054054038,5.753248583395885e-27,0,1,0,1,0.0,1.455,1,1,0,0,0,1,1,0,0,0,0,0,1,0,-0.1305513121152653,-0.08607562534149771,9.231244363187757,-0.04761904761904762,0.05555555555555546,1,0.8659489951145037,0,1,19,0,1,0.2054769811082058,1.634857076689363,-0.0158102766798419,1,-0.2,-0.1052631578947368,4,0.05,1,0,0.0,0,0.0,-0.04,0,0.01286062276682251,0,0.025,-0.08641975308641975,0.0,19,0.0,1,0.8020868722296908,0.2491761649414176,0.007590132827324477,0,135.1437853689606,0,0.0,0.6864953550691716,2.471674411418912e-27,0,1,0,3978.6,24,-0.4999999999998871,0.01351351351351351,0,1,5,1,1,0,0,0,1,0,-0.006992380591525342,0,0,1,0,0,0,0.0714285715540955,0.01,0,3,0.02928793391096186,-0.05568445475638027,0,1,-0.02905569007263923,1,0,2,18,0,0,0,0,12,0,0,0,0.07142857142857141,0,157,0,0,-0.5,1,0,0.007681855254654784,0,0.0,0,3,1380,0,0,0,0,0,0.5,0,2,1,-0.1875,0.0,0,0.1428571428571599,0,0,0,0,0,8.984485077479666e-26
1,0,0,0,0.125,1,1,0.0,0,0,0,0,5.263815894162359,0.0,0,0,0.7249155590888865,1,1,0,0,0,0,0,0,0,1,13,1,258.7642063680189,0,0,0.05,0,0,0.06782859617481955,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0.004287888989275883,21.88454593724365,1,231,0.53,0.09090909090855948,0,0.5,0,1,0,0,0,0,1,0,-0.2,-0.3333333333333333,-0.04054054054053865,9.043040700873556e-23,0,1,0,1,0.0,0.374,1,1,0,0,0,1,1,0,0,0,0,0,1,0,-0.1706161137440736,-0.1521311475409836,0.2048260436698463,0.01515499886363543,0.05555555555555546,1,-0.07692307692307579,0,1,19,0,1,4.602448740041285,0.7265922875817422,-0.01581027667984185,1,0.55,-0.1052631578947368,0,0.05,1,0,0.0,0,0.0,0.39,0,-0.06956521739130435,0,0.025,-0.08641975308641968,471.929,1,0.0,1,0.1666666666666667,0.1666666666665966,29.95823898088836,0,3.835906888091468,0,0.0,-0.02903658262940175,0.0,0,1,0,0.5,0,-0.4999999999999999,0.01351351351351351,0,1,1,1,1,0,0,0,0,0,-0.04188480058850872,0,1,1,0,0,0,0.07142857156680638,6.48,0,1,1.951428228504303,-0.05472629533655139,0,1,-0.02905569007263912,1,5,0,1,0,0,0,0,12,0,0,0,0.07142857142857141,0,0,0,0,7.6,1,0,0.007681855254601699,0,0.0,0,0,0,0,0,0,0,0,0.5,0,2,1,0.7094,0.0,0,0.1428571428571558,0,0,0,0,0,0.0
0,0,0,0,0.125,1,1,0.1,0,0,0,0,0.5235935801432271,0.0,0,0,14.84265125224093,1,1,0,0,0,0,0,0,0,1,1,980,0.01923076923077792,0,0,54.1,5,0,0.9462051411510694,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0.004287888989275883,-0.02127659574468083,31,0,0.0,5.302963517679364,0,0.5,0,1,684,0,1,0,1,0,13.1,-0.3333333333333333,0.150179223467272,1.606338925613655,0,1,0,1,1.02,0.374,1,1,0,0,0,1,1,6,0,0,0,0,1,0,15.75984611829365,9.067276590821391,-0.1853281853281853,-0.04761904761904762,0.05555555555555546,1,-0.07692307691342477,0,1,19,0,1,-0.0950871632329635,-0.02345527743742342,0.001740549571596698,21,-0.25,3.229665235459395,1,0.05,1,1,0.0,0,0.0,6.64,0,-0.06956521739130435,0,0.572,0.0585791514977997,290.274,1,3.0,1,0.1666666666666667,1.053662008701996,0.007590132827324477,0,0.05882352941176471,0,0.0,0.1479966265919941,6.908057367367282,0,1,0,0.5,0,-0.5,31.10419278719921,0,1,1,1,1,0,0,0,106,0,-0.04123284021735556,0,0,1,0,0,0,0.4318084491636699,0.15,0,1,0.0,-0.05178957360155487,0,1,-0.02224193154493868,2,0,0,1,5,0,0,0,10,0,0,0,0.07142857142857141,0,170,0,0,-0.1,1,0,0.007681855254593873,0,0.0,1,0,0,0,0,0,0,0,0.5,0,2,1,1.1721,0.0,0,0.1428571428571588,0,0,0,0,0,0.0
